place_id,name,info,opentime,lat,lon,address,category,phone,label,station,average_score,thumbnail,score_count
9775,명수정,,매일정오 12시 - 오후 10시,35.2580928,129.0851695,부산광역시 금정구 구서동 413-3 화신빌딩제1동,1,051-517-4114,한식,,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/58356/79334/58356_79334__21.jpg,0
9776,뚱스밥버거 동아대부민점,,,35.1056584,129.0203018,부산광역시 서구 부용동1가 69-6,1,051-241-2007,패스트푸드,토성역 2번 출구에서449m,4.72,,29
9777,77돼지 숯불갈비,,매일오전 11시 - 오후 11시,35.1385535,129.0605722,부산광역시 동구 범일동 830-265,1,051-646-7799,고기,범일역 2번 출구에서204m,5,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/51866/51731/51866_51731_83_0_954_2016112918522371.jpg,1
9778,스타벅스 부산외대점,,매일오전 9시 - 오후 9시,35.2640121,129.0847671,부산광역시 금정구 남산동 992-7,1,1522-3232,카페,남산역 1번 출구에서852m,4.42,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20210816104700_photo1_8ae14928509a.jpg,51
9779,국민생아구찜 만덕점,,매일오전 10시 - 오후 10시,35.2116016,129.0342187,부산광역시 북구 만덕동 927-1,1,051-341-1982,찜,만덕역 3번 출구에서416m,4.36,,18
9780,남서울족발보쌈감자탕,,,35.1484718,129.034778,부산광역시 부산진구 가야동 416-23,1,051-893-9908,한식,동의대역 3번 출구에서673m,4.88,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/54394/55607/54394_55607_85_0_2242_2015541525825.jpg,8
9781,조선의한우,,"화,수,목,금오후 4시 30분 - 오후 10시|토/일오전 11시 30분 - 오후 10시|휴무일매주 월요일",35.107921,128.9266295,부산광역시 강서구 명지동 3440-1,1,051-293-7007,고기,,4.6,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/51236/56662/51236_56662_80_0_9997_2017330101823758.jpg,39
9782,더고집,,월-금오후 4시 30분 - 오후 10시|토/일오후 1시 - 오후 10시,35.0818498,128.974261,부산광역시 사하구 장림동 198-7,1,051-244-2544,기타,장림역 3번 출구에서294m,4.73,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/review_photo_54c085dca56c_20180523000656.jpg,73
9783,대가참치 부산본점,,매일오후 5시 - 자정 12시,35.1850553,129.0801331,부산광역시 연제구 연산동 1287-13,1,051-852-0030,회,,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/50021/58721/50021_58721_80_0_9204_2017527162820912.jpg,0
9784,김밥천국,,,35.2016578,129.0885891,부산광역시 동래구 낙민동 256-1,1,051-513-5622,분식,낙민역 1번 출구에서285m,4.37,,46
9785,진미칼국수,,"월-금,토오전 8시 - 오후 10시|휴무일매주 일요일",35.0957962,129.0254313,부산광역시 서구 충무동1가 12-31,1,051-242-5018,한식,자갈치역 2번 출구에서159m,4.33,,3
9786,단골손님 경성대점,,매일오후 5시 - 오전 3시,35.136479,129.1011362,부산광역시 남구 대연동 56-23,1,051-627-5898,술집,경성대.부경대역 3번 출구에서203m,3.95,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20200203092547_photo1_d866ef883f79.jpg,10
9787,오복미역,,매일오전 8시 - 오후 10시,35.246045,129.092297,부산광역시 금정구 구서동 84-17,1,051-582-5926,한식,구서역 2번 출구에서200m,4.2,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/51590/50153/51590_50153_89_0_5710_201881143738213.jpg,86
9788,카페도담,,월-금오전 8시 - 오후 10시|일요일오전 10시 - 오후 10시,35.1371308,129.0721796,부산광역시 남구 문현동 244-5,1,051-642-6480,카페,지게골역 4번 출구에서246m,4.5,,7
9789,참치사랑,,휴무일매주 일요일,35.1012166,129.0343176,부산광역시 중구 동광동3가 20,1,051-256-3737,일식,중앙역 1번 출구에서208m,4.4,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/58129/58130/58129_58130_77_0_961_2015727182324412.jpg,5
9790,호호불닭발,,매일오후 5시 - 오전 5시,35.1563704,129.0597344,부산광역시 부산진구 부전동 160-8,1,051-896-7777,치킨,서면역 2번 출구에서93m,4.52,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/57035/55565/57035_55565_85_0_826_20161121185642570.jpg,106
9791,골뱅이까먹는오빠네,,,35.163733,128.984627,부산광역시 사상구 괘법동 535-7,1,,기타,사상역 6번 출구에서132m,4.45,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/51870/54532/51870_54532_86_0_1679_2018119185921982.jpg,20
9792,동래추어탕,,,35.1995232,129.0836783,부산광역시 동래구 수안동 9-37,1,,한식,수안역 4번 출구에서241m,4.25,,2
9793,신난다커피&호프,,,35.1082569,129.0336409,부산광역시 중구 동광동5가 13-64,1,,술집,,0,,0
9794,엔제리너스,,매일오전 6시 - 오후 9시,35.1736226,128.9594145,부산광역시 강서구 대저2동 2551-86,1,051-832-5162,카페,공항역 2번 출구에서345m,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/55014/55073/55014_55073_86_0_9499_2018813269631.jpg,0
9795,태백관,,"월-금,토오전 11시 - 오후 9시|휴무일매주 일요일",35.159822,129.06188,부산광역시 부산진구 부전동 98-10,1,051-806-9197,중식,서면역 12번 출구에서218m,4.4,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/58820/58560/58820_58560_98_0_8850_20151219221949211.jpg,129
9796,신평장림 가야밀면,,"월-금,토오전 9시 - 오후 8시",35.0899747,128.9780051,부산광역시 사하구 신평동 71-9,1,051-202-9080,한식,동매역 1번 출구에서434m,3.9,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20210704090610533_photo_f3d6b95e78e8.jpg,10
9797,롯데리아 반송점,,매일오전 9시 - 오후 10시,35.2247231,129.1487702,부산광역시 해운대구 반송동 722-4,1,051-542-0006,패스트푸드,영산대역 2번 출구에서243m,4.54,,76
9798,발해,,"월-금,토오후 5시 30분 - 오전 3시|휴무일매주 일요일",35.1341023,129.0997183,부산광역시 남구 대연동 510-4,1,051-626-0595,한식,경성대.부경대역 5번 출구에서440m,4.68,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/55579/55270/55579_55270_74_0_5938_201841964546208.jpg,11
9799,홍콩반점,,매일오전 11시 - 오후 10시,35.0990483,129.0298142,부산광역시 중구 남포동3가 7-2,1,051-241-0410,중식,자갈치역 7번 출구에서315m,4.35,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/59276/51790/59276_51790_77_0_165_201474131444282.jpg,82
9800,해운대31CM해물칼국수 서면카페거리점,,"화,수,목,금,토/일오전 11시 - 오후 10시|휴무일매주 월요일",35.1546463,129.0627939,부산광역시 부산진구 전포동 683-6 해운대31cm해물칼국수 서면카페거리점,1,051-803-2088,한식,전포역 7번 출구에서245m,4.38,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20210914200532_photo3_bedb37106c56.jpg,63
9801,남원,,매일오전 11시 - 오후 9시,35.1363514,129.0994128,부산광역시 남구 대연동 72-13,1,,한식,경성대.부경대역 5번 출구에서163m,4.4,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20210912055921321_photo_wP3KozDlpWwg.jpg,15
9802,통영횟집,,,35.1705223,128.979736,부산광역시 사상구 삼락동 417-12,1,,회,,4.71,,38
9803,미가보성삼겹살,,,35.1000475,129.0346253,부산광역시 중구 동광동2가 9-2,1,051-247-7040,고기,남포역 7번 출구에서226m,0,,0
9804,호랑이 파스타,,,35.1103137,129.0190676,부산광역시 서구 동대신동1가 130 2층,1,070-4065-1109,양식,,0,,0
9805,춘천닭갈비,,매일오전 10시 - 자정 12시                                            (연중무휴),35.2040977,129.079634,부산광역시 동래구 명륜동 533-41,1,,고기,동래역 2번 출구에서228m,4.95,,22
9806,베이스먼트,,,35.2325956,129.0855846,부산광역시 금정구 장전동 418-32,1,051-583-9454,술집,부산대역 3번 출구에서548m,5,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/58801/51363/58801_51363_89_0_2506_2018427215148681.jpg,2
9807,더벤티,,매일오전 9시 - 오후 10시,35.2722777,129.0911796,부산광역시 금정구 남산동 15-29,1,051-581-8173,카페,범어사역 1번 출구에서149m,4.45,,55
9808,스시마이우,,매일오전 11시 30분 - 자정 12시,35.1554881,129.0641373,부산광역시 부산진구 전포동 677-15,1,051-817-3339,회,전포역 7번 출구에서215m,4.03,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20181102125639_photo1_e664af45f59e.jpg,71
9809,철이네,,"월-금,토오후 5시 - 자정 12시|휴무일매주 일요일",35.1605052,129.0630139,부산광역시 부산진구 전포동 657-21,1,051-805-6693,술집,부전역 2번 출구에서173m,4.53,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20201031083143342_photo_u2yTETycmQve.jpg,15
9810,블루샥 센텀스타점,,,35.1778233,129.1245186,부산광역시 해운대구 재송동 1196 상가동 1층 1호,1,,카페,,0,,0
9811,불스떡볶이 화명금곡점,,매일오전 11시 - 자정 12시,35.2354312,129.0098932,부산광역시 북구 화명동 2271-4,1,051-715-0812,분식,화명역 1번 출구에서394m,4.3,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20220118102147_photo1_f015078bd63b.jpg,10
9812,모두의 보쌈 서구점,,,35.0982577,129.0221575,부산광역시 서구 토성동5가 11-3,1,070-7640-5757,한식,토성역 9번 출구에서298m,0,,0
9813,조방할매낙지,,,35.2038324,129.083808,부산광역시 동래구 명륜동 401,1,051-553-4152,낙지/낙곱새,수안역 5번 출구에서187m,4.49,,73
9814,사상가야밀면,,월-금오전 11시 - 오후 8시                                            (토요일 포함)|일요일오전 11시 30분 - 오후 8시,35.1538338,128.9899482,부산광역시 사상구 감전동 134-8,1,051-327-2145,밀면,감전역 3번 출구에서197m,4.46,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20191002103127993_photo_197e5ec1085c.jpg,56
9815,순이국수,,,35.1833338,129.0735283,부산광역시 연제구 거제동 457-22,1,,한식,시청역 7번 출구에서607m,4.41,,16
9816,킹콩부대찌개,,매일오전 10시 - 오후 10시,35.1065693,128.966336,부산광역시 사하구 하단동 526-6,1,051-999-7561,한식,하단역 5번 출구에서19m,4.61,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/50969/50864/50969_50864_80_0_4625_2017112819494552.jpg,18
9817,대게집,,,35.1027708,129.0367195,부산광역시 중구 중앙동5가 3-3,1,051-465-2010,기타,중앙역 2번 출구에서24m,5,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20191223085849_photo1_7cab7029cffe.jpg,2
9818,가장맛있는족발 족과의동침,,매일오전 11시 - 오전 1시,35.1328632,129.0994844,부산광역시 남구 대연동 546-4,1,051-625-0155,한식,경성대.부경대역 5번 출구에서698m,4.8,,5
9819,도하숲,,휴무일매주 월요일,35.2096194,129.0816719,부산광역시 동래구 명륜동 672-23,1,,카페,명륜역 2번 출구에서400m,0,,0
9820,칼리가리박사의밀실 남포점,,매일오후 5시 - 오전 2시,35.0991813,129.0356804,부산광역시 중구 동광동1가 14,1,051-987-8292,패스트푸드,남포역 7번 출구에서81m,4.67,,12
9821,더도이축산직영점 만덕점,,매일오후 4시 - 오후 11시,35.2088781,129.037636,부산광역시 북구 만덕동 847-4,1,051-333-9841,고기,만덕역 1번 출구에서452m,4.65,,10
9822,낭만코다리,,월-금오전 11시 - 오후 10시|토요일정오 12시 - 오후 9시|쉬는시간 매주 월-금오후 3시 - 오후 5시|휴무일매주 일요일,35.1823309,129.0739971,부산광역시 연제구 연산동 1505-65,1,051-852-3337,찜,시청역 7번 출구에서406m,4.65,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20190327122037_photo1_37dba9476e15.jpg,26
9823,초돈박살,,매일오후 4시 - 오전 1시,35.1548312,129.0602116,부산광역시 부산진구 부전동 188-2,1,051-802-5159,고기,서면역 2번 출구에서309m,3.88,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/58709/54111/58709_54111_80_0_259_2016125181537907.jpg,4
9824,포레스트3002,,"월,수,목,금,토/일오전 10시 30분 - 오후 9시|휴무일매주 화요일",35.1158995,128.8935223,부산광역시 강서구 녹산동 215,1,051-941-7893,카페,,4.73,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20200512025936144_photo_bd96390afea4.jpg,53
9825,가든쿡파스타&필라프,,,35.1032474,129.0330489,"부산광역시 중구 대청동1가 37-1 102동1층107호(,코모도에스테이트)",1,051-462-1388,양식,안락역 2번 출구에서587m,4.6,,10
9826,스타벅스 부산안락DT점,,매일오전 7시 - 오후 10시,35.1958595,129.1069541,부산광역시 동래구 안락동 256-4,1,1522-3232,카페,,4.6,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20210111014955740_photo_20d750f00c7f.jpg,10
9827,호록호록,,"월,수,목,금,토/일오후 2시 - 오전 2시|휴무일매주 화요일",35.1599071,129.1268533,부산광역시 수영구 민락동 783 오션테라스3단지 상가 107호,1,051-754-8999,술집,,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20210805092722_photo1_686746584e70.jpg,0
9828,무진장칼국수,,"월-금,토오전 10시 - 오전 2시|휴무일매주 일요일",35.2360721,129.0100066,부산광역시 북구 화명동 2267-1,1,051-338-5578,한식,화명역 3번 출구에서404m,4.62,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/53611/52373/53611_52373_77_0_5914_201533203432964.jpg,54
9829,웰시,,월-금오전 9시 30분 - 오후 8시 30분|토/일오전 9시 30분 - 오후 10시,35.1485948,129.1145203,부산광역시 수영구 광안동 204-13,1,051-751-1530,양식,,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20210507113844915_photo_ef6043178e50.jpg,0
9830,옥성식당,,월-금오전 11시 30분 - 오후 8시|휴무일매주 토/일,35.1913359,129.0745801,부산광역시 연제구 거제동 1490-2,1,051-503-4256,고기,거제역 10번 출구에서272m,4.34,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/51748/54983/51748_54983_86_0_647_201811935742388.jpg,97
9831,단디,,,35.1539501,129.0582027,부산광역시 부산진구 부전동 240-16,1,051-806-9191,고기,서면역 1번 출구에서441m,4.6,,5
9832,타카라,,"월-목,일오후 5시 - 오전 2시|금,토오후 5시 - 오전 3시",35.0992814,129.0344138,부산광역시 중구 광복동1가 5-4,1,051-231-5992,꼬치구이,남포역 7번 출구에서209m,4.51,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20220129081333_photo1_b69042a34009.jpg,43
9833,고수라,,,35.0859637,128.8778396,부산광역시 강서구 신호동 217-1,1,051-941-7477,분식,,3.83,,3
9834,족발삶는총각,,매일오후 4시 - 오전 1시,35.2217088,129.0839809,부산광역시 동래구 온천동 150-4,1,051-553-3721,한식,,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/50085/51069/50085_51069_85_4_1456_2013122082352489.jpg,0
9835,수미가,,"월-금,토오전 11시 - 오후 8시|휴무일매주 일요일",35.1116448,128.924066,부산광역시 강서구 명지동 232-3,1,051-271-3352,한식,,4.43,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20220204094348_photo2_OWrS0fDK6PDV.jpg,134
9836,태화장보쌈,,매일오전 9시 - 오후 9시,35.1897543,129.0794091,부산광역시 연제구 연산동 1122-18,1,051-852-2677,한식,교대역 11번 출구에서480m,4.44,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/56575/58090/56575_58090_80_0_4638_2016913232854367.jpg,24
9837,쏘핫마라탕마라샹궈 서면점,,"월,화,목,금,토/일오전 11시 - 오후 11시|휴무일매주 수요일",35.1567537,129.0575519,부산광역시 부산진구 부전동 502-5,1,070-4647-2963,중식,서면역 7번 출구에서101m,4.61,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20210817125911_photo1_99d09cac6003.jpg,70
9838,꿀돈생포갈비,,매일오후 4시 - 오후 10시                                            (매월 마지막 일요일 - 휴무),35.1068257,128.975632,부산광역시 사하구 당리동 112-1,1,051-206-6728,고기,당리역 3번 출구에서445m,4.81,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/56584/56631/56584_56631_86_5_6725_20155561019751.jpg,117
9839,거제활어,,"매일오전 9시 - 오후 9시                                            (첫째,셋째 화요일)",35.1290236,128.969004,부산광역시 사상구 엄궁동 388-1,1,051-314-8383,회,,4.45,,20
9840,60계,,"화,수,목,금,토/일오후 1시 - 오후 10시|휴무일매주 월요일",35.1492688,129.1131664,부산광역시 수영구 광안동 190-19,1,051-759-8851,치킨,금련산역 1번 출구에서249m,4.42,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20201129070100_photo1_41b1778b5b78.jpg,72
9841,스타벅스 다대포DT점,,"월,수,목,금,토오전 7시 - 오후 9시|일요일오전 8시 - 오후 9시",35.0556365,128.9674986,부산광역시 사하구 다대동 293-1,1,1522-3232,카페,다대포항역 4번 출구에서457m,4.13,,26
9842,코모도 테이블,,"월,수,목,금,토/일오전 10시 30분 - 오후 10시|휴무일매주 화요일",35.1922716,129.1009606,부산광역시 동래구 안락동 632-109,1,,카페,,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20211112030348_photo1_a36a389e1fca.jpg,0
9843,동전집,,매일오후 5시 - 오전 2시,35.1567757,129.1235945,부산광역시 수영구 민락동 194-7,1,,고기,광안역 3번 출구에서1127m,2.75,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20200805064037_photo1_1559c67e6a15.jpg,4
9844,너른마당,,매일오전 11시 - 오후 9시,35.1588976,128.9872085,부산광역시 사상구 괘법동 555-27,1,051-314-9289,고기,사상역 1번 출구에서404m,0,,0
9845,이상한 나라의 밀가루 공장,,월-금오전 10시 30분 - 오후 9시|토/일오전 10시 30분 - 오후 10시,35.2109998,129.0353357,부산광역시 북구 만덕동 265-1,1,051-921-4083,카페,만덕역 3번 출구에서232m,4.91,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20211217191116_photo1_d10f269e5598.jpg,43
9846,영동밀면&돼지국밥,,"월,수,목,금,토/일오전 10시 - 오후 9시|화요일오전 10시 - 오후 3시",35.1162576,129.0393345,부산광역시 동구 초량동 472-1,1,070-4214-8347,한식,부산역역 7번 출구에서141m,5,,3
9847,전원보리밥,,매일오전 11시 - 오후 8시,35.1560059,129.0210409,부산광역시 부산진구 개금동 444-15,1,051-897-3491,한식,개금역 2번 출구에서481m,3.8,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/50215/59880/50215_59880__12348383.jpg,5
9848,토리고야 동래점,,,35.2065061,129.0805533,부산광역시 동래구 명륜동 556-12,1,051-556-6700,이자카야,동래역 4번 출구에서228m,3.79,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20190905080342_photo1_e664af45f59e.jpg,33
9849,옹골찬김치찌개,,월-금오전 10시 30분 - 오후 7시|토요일오전 10시 30분 - 오후 3시|휴무일매주 일요일,35.1101015,128.8796143,부산광역시 강서구 화전동 568-6,1,051-941-5686,한식,,4.36,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20211208063437903_photo_d3f3f4f9ef19.jpg,21
9850,영심이찐빵,,,35.0970986,129.0265169,부산광역시 중구 남포동6가 62-2,1,051-247-1696,제과점,,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20190718033100_photo1_7cab7029cffe.jpg,0
9851,수영고등어,,"월-금,토오전 10시 - 오후 8시|휴무일매주 일요일",35.1522755,129.1113384,부산광역시 수영구 광안동 337-26,1,051-753-3515,한식,금련산역 2번 출구에서216m,4.54,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/53183/50715/53183_50715_86_5_8659_2014913717741.jpg,23
9852,전가복,,매일오전 11시 30분 - 오후 9시,35.143949,129.1101058,부산광역시 수영구 남천동 11-9,1,051-621-8887,중식,남천역 1번 출구에서208m,4.55,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/50250/57087/50250_57087_83_0_2265_20161120153712855.jpg,28
9853,대구돼지국밥,,매일오전 10시 30분 - 오후 10시,35.1355838,129.0690398,부산광역시 남구 문현동 866-12,1,051-647-6675,한식,지게골역 3번 출구에서497m,4.72,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20190416_183908.jpg,67
9854,마당한식주점,,,35.2670417,129.0909698,부산광역시 금정구 남산동 103-10,1,051-514-0469,한식,남산역 7번 출구에서260m,4.5,,2
9855,목구멍 사직점,,"월-목오후 4시 - 자정 12시|금,토오후 4시 - 오전 1시|일요일오후 1시 - 자정 12시",35.1967537,129.0599017,부산광역시 동래구 사직동 91-19,1,051-505-8253,고기,사직역 3번 출구에서597m,4.95,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20211231225545_photo2_bedb37106c56.jpg,44
9856,대독장,,월-금오전 11시 30분 - 오후 9시 30분|토요일오전 11시 30분 - 오후 2시 30분|일요일오후 5시 30분 - 오후 9시 30분|쉬는시간 매주 월-금오후 2시 30분 - 오후 5시 30분,35.2298751,129.0841982,부산광역시 금정구 장전동 424-28,1,051-516-9655,한식,부산대역 1번 출구에서598m,4.5,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20200514083629661_photo_qdWZ8T0B0NQ1.jpg,29
9857,맘스터치,,매일오전 10시 30분 - 오후 11시 10분,35.1540801,129.058898,부산광역시 부산진구 부전동 241-5,1,051-817-3363,패스트푸드,서면역 1번 출구에서318m,4.55,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/56242/59128/56242_59128_77_0_3239_2014116201226720.jpg,65
9858,문현곱창전문,,,35.1730718,129.1741514,부산광역시 해운대구 좌동 988,1,,곱창,장산역 10번 출구에서476m,4.47,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/52610/58637/52610_58637_86_5_1815_201561243712681.jpg,16
9859,언양닭칼국수,,"월-금,토오전 11시 30분 - 오후 8시|쉬는시간 매주 월-금,토오후 3시 - 오후 4시|휴무일매주 일요일",35.203857,129.082071,부산광역시 동래구 명륜동 451-9,1,051-555-6208,한식,,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20210801025931_photo1_3de0f4195965.jpg,0
9860,대박횟집,,매일오전 11시 - 오후 10시,35.1386872,128.9786796,부산광역시 사상구 학장동 585-21 2층,1,051-323-8589,회,,0,,0
9861,굽네치킨 부산감천점,,월-금정오 12시 - 자정 12시,35.0898185,129.0001407,부산광역시 사하구 감천동 715-1,1,0504-3143-8168,치킨,,0,,0
9862,테라스원,,매일오후 5시 - 자정 12시,35.2297531,129.08895,부산광역시 금정구 장전동 643-117,1,051-517-5151,술집,부산대역 1번 출구에서49m,4.14,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20210623063436_photo1_d1df5ace1d81.jpg,49
9863,맘스터치 수정점,,매일오전 10시 - 오후 11시,35.1292156,129.0473463,부산광역시 동구 수정동 194,1,051-441-7582,치킨,부산진역 7번 출구에서129m,4.5,,3
9864,컴포즈커피 시청역점,,,35.1816156,129.0882418,부산광역시 연제구 연산동 2362,1,,카페,,0,,0
9865,올리브장작,,월-금오전 11시 40분 - 오후 9시 30분|토/일오전 11시 40분 - 오후 10시|쉬는시간 매주 월-금오후 4시 - 오후 5시|쉬는시간 매주 토/일오후 4시 - 오후 5시,35.2070723,129.0790298,부산광역시 동래구 명륜동 550-8,1,051-552-3773,패스트푸드,동래역 4번 출구에서130m,3.9,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20211121215710_photo1_3a43f1b15625.jpg,72
9866,범일국밥,,매일오전 8시 30분 - 오후 10시 20분,35.2427105,129.093729,부산광역시 금정구 부곡동 23-12,1,051-516-7464,한식,구서역 2번 출구에서732m,4.39,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20210907232101_photo1_279793ddd70f.jpg,53
9867,마농1981,,"월요일오후 5시 - 오후 9시 30분|화,수,목,금,토오후 2시 - 오후 9시 30분|휴무일매주 일요일",35.1572274,129.0602734,부산광역시 부산진구 부전동 156-41,1,,양식,,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20210929141150_photo0_P6ATIpKNwLUh.jpg,0
9868,유부부 구서점,,,35.2456614,129.0886495,부산광역시 금정구 구서동 413-37,1,051-514-1999,분식,구서역 1번 출구에서342m,4.71,,47
9869,제일돌곱창,,매일오전 10시 - 오후 11시,35.1116459,128.9643216,부산광역시 사하구 하단동 490-15,1,051-202-1137,곱창,,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/52702/58189/52702_58189_86_5_8398_2016523202423179.jpg,0
9870,풍년밥상,,,35.1846889,129.0828072,부산광역시 연제구 연산동 746-11,1,051-867-2465,한식,,0,,0
9871,백두산횟집,,매일정오 12시 - 오후 10시,35.0556365,128.9674986,부산광역시 사하구 다대동 467-2,1,051-261-4488,한식,다대포해수욕장역 4번 출구에서250m,4.31,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20220213023317_photo1_8ae14928509a.jpg,56
9872,칭따오포차 중식요리주점,,매일오후 5시 - 오전 2시 30분,35.2670607,129.0898644,부산광역시 금정구 남산동 99-30,1,051-583-6656,술집,남산역 7번 출구에서345m,5,,5
9873,호루몬092,,매일오후 5시 - 오전 2시,35.1562291,129.0621812,부산광역시 부산진구 부전동 168-4,1,051-997-9896,일식,서면역 6번 출구에서310m,4.27,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20200509103847886_photo_52a166af6649.jpg,11
9874,티파니돈까스,,"월-금,토오전 11시 - 오후 2시|휴무일매주 일요일",35.1556577,129.0581568,부산광역시 부산진구 부전동 256-6,1,051-805-3386,양식,서면역 7번 출구에서181m,4.45,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20200229075005736_photo_dea771de1115.jpg,10
9875,소반,,"월-금,토오후 5시 - 오후 9시|휴무일매주 일요일",35.157098,129.0574433,부산광역시 부산진구 부전동 490-11,1,051-917-1919,고기,서면역 7번 출구에서154m,4.82,,11
9876,몽상가들,,매일오후 4시 30분 - 오후 9시,35.0989679,129.0270723,부산광역시 중구 부평동1가 42-52,1,051-243-1011,술집,자갈치역 3번 출구에서236m,4.58,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20220205012103_photo1_475KVkeAqDH7.jpg,45
9877,맛있는고기에솜씨를더하다 사하점,,월-금오후 4시 - 오후 11시 30분|토/일오후 1시 - 오후 11시 30분,35.0971476,128.9945731,부산광역시 사하구 괴정동 467,1,051-900-2990,고기,괴정역 8번 출구에서352m,4.63,,60
9878,범내골돼지꼬리,,,35.1486601,129.0625021,부산광역시 부산진구 범천동 859-14,1,051-632-5192,고기,,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/52240/55858/52240_55858_74_0_7000_201842110521603.jpg,0
9879,삼락식당,,매일오전 7시 - 오후 9시,35.182159,128.9795474,부산광역시 사상구 삼락동 378-12,1,051-303-0815,고기,모덕역 3번 출구에서562m,5,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20210609014703_photo1_d866ef883f79.jpg,26
9880,김해뒷고기껍데기,,매일오후 4시 - 자정 12시,35.1489621,129.011732,부산광역시 사상구 주례동 167-13,1,,고기,냉정역 3번 출구에서256m,5,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/55003/59360/55003_59360_80_0_5362_201712614444770.jpg,11
9881,쪼매난맥주집,,,35.0774183,128.9797742,부산광역시 사하구 장림동 54,1,,술집,신장림역 4번 출구에서416m,5,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/58880/58967/58880_58967_86_5_783_201591723273114.jpg,4
