place_id,name,info,opentime,lat,lng,address,category,phone,label,station,average_score,thumbnail,score_count,theme_keyword
12227,영화의 전당,"아시아를 넘어 세계적으로 인정받는 부산국제영화제, 부산이 영화의 도시라 불리는 가장 큰 이유다. 그리고 또 하나, 빅루프의 LED조명과 함께 부산의 랜드마크가 된 영화의 전당이 있다. 영화제 기간에는 개?폐막식 등 중요 행사가 진행되고, 평상시에는 영화와 공연을 즐길 수 있는 복합문화공간이 된다. 저렴한 관람료에 최고의 영상과 음향을 자랑한다.

** 코로나19의 여파로 영화의전당은 이용제한이 있을 수 있으니 사전에 홈페이지 안내사항을 꼭 확인해 주세요.",연중무휴,35.171055,129.12703,부산광역시 해운대구 수영강변대로 120,0,051-780-6000,즐길거리,센텀시티역 6번 출구에서523m,4.56,https://www.visitbusan.net/uploadImgs/files/cntnts/20191230210358362_ttiel,67,"['영화', '공연', '행사', '전시', '대관']"
12228,장안사,"1,300여 년이 넘는 시간동안 불광산 자락을 조화롭게 지키고 있는 장안사는 해골물 일화로 유명한 원효대사가 창건했다고 전해진다. 뒤로는 불광산을, 앞으로는 장안사 계곡을 품고 있는 장안사는 자연 경관은 물론 사찰 내부의 아름다운 조화가 매력인 곳이다.

장안사는 계절에 따라 다른 매력을 느낄 수 있는 사찰이다. 장안사를 감싸고 있는 불광산이 계절에 따라 색을 바꾸고, 이때 마다 장안사는 새로운 빛깔로 물들며 사시사철 다른 이야기를 전해주는 것만 같다.",연중무휴,35.374046,129.23288,부산광역시 기장군 장안읍 장안로 482,0,051-727-2393,종교적인 장소,,3.67,https://www.visitbusan.net/uploadImgs/files/cntnts/20191231091948765_ttiel,9,"['산책', '사찰', '조용한', '평온한', '나들이']"
12229,백양산,"부산의 사상구, 북구, 부산진구를 아우르는 백양산은 부산의 많은 산들 중 유독 등산객들이 사랑하는 곳이다. 어디를 가도 코스가 잘 정비돼 있어 등산뿐만 아니라 산악자전거나 산악오토바이를 즐기는 이들에게도 인기다. 크게는 어린이대공원 입구를 시작으로 성지곡수원지를 지나 정상으로 올라가는 코스와 선암사에서 출발해 정상으로 가는 코스가 대표적이다.

산을 좋아하는 이들이 더욱 사랑하는 백양산.
부산에서 만날 수 있는 아름다운 풍경과 산이 주는 기쁨을 누리기에 더없이 좋은 곳이다.


",연중무휴,35.182827,129.02196,부산광역시 부산진구 당감동,0,051-605-4091,산,,5,https://www.visitbusan.net/uploadImgs/files/cntnts/20191231092729834_ttiel,11,"['소박한', '운치있는', '화려한', '편안한', '웅장한', '공원', '둘레길', '전망대', '야경', '철쭉', '경치', '산행', '드라이브', '등산', '휴식']"
12230,성지곡수원지,"울창한 나무숲, 고즈넉한 호수, 그리고 피톤치드 가득한 산책로까지.
부산 어린이대공원 안에 위치한 성지곡수원지는 부산 시민이라면 누구나 추억 한 자락 간직하지 않은 이가 없을 정도로 예전부터 시민들의 사랑을 받아왔다. 고요한 수원지 주변은 누구에게나 마음의 평온을 주는 종합선물세트 같은 장소다.
성지곡수원지로 가는 숲길은 삼나무, 편백나무, 전나무 등 수림이 우거져 있고 경사가 가파르지 않아 사계절 자연을 즐기기며 산책하기 더 없이 좋은 환경이다.


",연중무휴,35.187065,129.04105,부산 부산진구 새싹로 295,0,051-860-7848,산책로,,4.69,https://www.visitbusan.net/uploadImgs/files/cntnts/20191231100856743_ttiel,8,"['숲', '고즈넉한', '산책로', '깨끗한', '평화로운']"
12231,장산,"부산의 도심에서 남해 바다를 내려다보며 우뚝 솟아 있는 장산은 그 범위가 넓어 다양한 등산 코스가 만들어져 있다. 해운대 마린시티와 광안대교를 조망하며 장산 정상으로 오르는 약 3시간의 나들이를 즐겨보자.
대천공원은 가장 많은 사람들이 장산 등산의 출발점으로 잡는 곳이다. 대천공원에서 계곡으로 향하는 초입은 잘 조성된 평지 길이라 가벼운 마음으로 등산을 시작한다.

",연중무휴,35.193577,129.14497,부산광역시 해운대구 좌동 1390(대천공원),0,,산,,4.54,https://www.visitbusan.net/uploadImgs/files/cntnts/20191231101745599_ttiel,26,"['활기찬', '조그마한', '깨끗한', '화려한', '편안한', '전망대', '계곡', '억새밭', '야경', '공원', '경치', '산행', '데이트', '등산', '휴식']"
12232,석불사,"부산이 간직한 많은 풍경 중에서도 금정산에서 백양산으로 이어지는 능선의 절경은 무척이나 아름답다. 그리고 그 가운데 100미터가 넘는 암벽에 둘러싸여있는 고즈넉한 사찰, 석불사가 있다.
석불사는 그 이름에서 짐작할 수 있듯, 암석을 깎아 조성된 석불들이 특징인 사찰이다.
승려 조일현이 1930년대에 지은 사찰로, 범어사의 말사이자 비교적 길지 않은 역사를 가지고 있지만 뛰어난 경치 덕에 많은 이들이 찾는 곳으로 유명해졌다.",연중무휴,35.221504,129.04861,부산광역시 북구 만덕고개길 143-79,0,051-332-1690,종교적인 장소,,4.5,https://www.visitbusan.net/uploadImgs/files/cntnts/20191231102223413_ttiel,8,"['사찰', '고즈넉한', '숲', '자연', '평화로운']"
12233,회동수원지,"회동수원지는 면적이 큰 만큼 강과 호수, 숲이 어우러진 명품 산책로를 간직하고 있다. 사람들의 발길이 오랜 시간 머물지 않아 자연 그대로를 담고 있는 곳으로 땅뫼산 황토숲길, 편백나무숲, 갈맷길 등 도심 속 숲길 산책을 즐기고 싶은 시민들의 힐링 명소로 사랑 받고 있다.
숲과 호수를 즐기며 편안하게 걸을 수 있는 회동수원지 산책길은 크게 서쪽 구간과 동쪽 구간으로 구분 할 수 있다. 회동댐에서 숲체험장을 지나 편백나무숲, 오륜대전망대, 상현마을까지 이어지는 서쪽 구간과 회동동 버스종점부터 동대교, 보덕문, 진명교, 쉼터 겸 전망대, 선동교 까지 연결되는 동쪽구간이다. 회동수원지 전체 산책로의 거리는 약 20Km로 원점 회귀 완주하려면 5시간은 족히 걸리는 거리이기 때문에 초행길이라면 수원지를 따라 조성되어 있는 평탄한 서쪽 구간 둘레길을 추천한다.",연중무휴,35.259056,129.11096,부산광역시 금정구 수원지로,0,051-519-4081,산책로,,3.67,https://www.visitbusan.net/uploadImgs/files/cntnts/20191231105906594_ttiel,6,"['둘레길', '산책', '숲', '자연', '경치좋은']"
12234,"동래향교, 기장향교","향교는 조선시대 지방 교육기관으로 중국과 조선 유학자들의 위패를 모시고 유학을 가르친 곳이다. 당시 각 지방 향교는 조선의 교육 기관으로 중추적 역할을 담당하며 인재를 양성해 왔다.

부산 동래에는 동래향교가 남아 있다. 경국대전에 의하면 동래향교에는 교수 1명과 70여 명의 학생이 있었다고 한다. 동래향교의 시작은 반화루부터다. 반화루는 동래향교를 지키는 누각이자 향교 내 문 가운데 가장 높은 위계를 자랑한다. 조선 후기 향교 문루의 건축적 특징을 잘 보여주고 있으며, 보존 상태가 양호해 학술적으로도 큰 가치를 자랑한다. 우입좌출이라 해 들어갈 때는 오른쪽, 나올 때는 왼쪽 문을 이용하는 게 예법이다.",연중무휴,35.207752,129.0841,"부산광역시 동래구 동래로 103(동래향교)
부산광역시 기장군 기장읍 차성로417번길 35(기장향교)",0,051-552-4160,역사박물관,,0,https://www.visitbusan.net/uploadImgs/files/cntnts/20191231111302355_ttiel,0,"['문화', '유적', '향교', '평화로운', '건축']"
12235,승학산 억새평원,"가을이 되면 하얀 억새군락이 멋진 장관을 연출하는 승학산은 가을 트레킹의 필수 코스 중 하나다. 능선을 따라 드넓게 펼쳐진 승학산의 초원에는 햇빛을 받아 황금빛으로 하늘거리는 억새풀이 가득하다.
억새평원에서 가장 높은 곳은 시원하게 트인 전경을 선사하는 훌륭한 전망대다. 발밑으로 학이 날아오르는 듯 고운 능선의 승학산 자락과 넉넉한 억새평원이 보인다. 도심을 둘러싼 봉우리 사이사이 높게 솟아오른 건물, 그리고 긴 줄기를 굽이쳐 내린 낙동강과 잔잔한 남해가 만나는 지점이 한눈에 들어온다. 높고 푸른 하늘 아래 강과 바다는 반짝이고 바람은 상쾌하고 억새는 하늘거린다.
부산의 가을을 담은 최고의 장소 승학산 억새평원, 가만히 바라보는 것만으로도 마음에 위안이 되는 곳이다. 눈에 가득 담아온 한 컷의 평온함이 오래도록 가슴에 남을 듯하다.",연중무휴,35.116604,128.97968,부산광역시 사하구 당리동 산 45-1,0,051-220-4536,공원,,0,https://www.visitbusan.net/uploadImgs/files/cntnts/20191231181104098_ttiel,0,"['재미있는', '호젓한', '아담한', '깨끗한', '편안한', '공원', '억새', '전망대', '트래킹', '야경', '경치', '산행', '나들이', '등산', '휴식']"
12236,대룡마을,"바쁜 일상을 떠나 조용히 산책을 하고 싶은 날. 한적한 교외에 있는 대룡마을은 북적이는 도심에서 한 발 떨어져 여유와 낭만을 즐기기 딱 좋은 곳이다. 많은 문화 예술인들이 모여 예술을 꽃피우는 이곳에서는 톡톡 튀는 예술적 감각이 돋보이는 색다른 풍경을 만날 수 있다.
부산 기장에 자리 잡고 있는 대룡마을은 오랜 역사를 자랑한다. 마을 앞 개울에 큰 용이 살았다는 전설이 있어 이름 붙여진 대룡마을. 주민들이 벼농사, 채소재배 등으로 생업을 유지하다보니 발길 닿는 곳마다 잔잔한 목가적 풍경이 흐른다. 이 소박한 농촌마을에 대룡리 예술촌이 형성되면서 20~30대 젊은 예술가들이 모여 작품 활동을 하는 문화예술마을로 다시 탄생하였다.",연중무휴,35.371174,129.26433,부산광역시 기장군 장안읍 대룡1길 17,0,051-727-8758,즐길거리,,3,https://www.visitbusan.net/uploadImgs/files/cntnts/20191231184354051_ttiel,1,"['시골', '농촌', '사진', '체험', '평화로운']"
12237,대신공원,"수령 높은 노목들이 오색찬란하게 빛을 발하는 도심 속 휴식 공간 대신공원은 대한민국 아름다운 숲 대회에서 누리상을 수상한 숲이기도 하다. 그만큼 울창한 숲과 맑은 계곡을 지닌 자연 그대로의 힐링 쉼터이다.
계곡물에 발 담그고 찰방찰방하는 사람들 구경하며 산책을 이어간다. 입구에서 멀지 않은 곳에 자리한 빽빽한 편백림은 건강한 기운을 마구마구 뿜어낸다. 기분이 꽤 상쾌하다.
구덕저수지를 따라 드리워진 나무 아래 정겨운 벤치가 어서 앉아보라 손짓 하고, 저수지에 반영된 또 하나의 풍경은 한 폭의 그림이 된다.",연중무휴,35.12181,129.01564,부산광역시 서구 대신공원로 37-18,0,051-860-7830,공원,,5,https://www.visitbusan.net/uploadImgs/files/cntnts/20191231192024538_ttiel,5,"['공원', '산책', '벚꽃나들이', '나들이', '힐링']"
12238,화명수목원,"부산의 명산 금정산 자락에 사뿐히 내려앉은 화명수목원. 계곡을 채워 흐르는 시원한 물줄기와 산내음 가득한 바람이 기분 좋은 하루를 만들어 주는 곳. 수목원 곳곳이 산책로이자 쉼터인 덕에 숲속을 여유롭게 즐기기만 하면 된다. 연못 위로 가로놓인 구름다리마저 자연이 되고, 침엽수와 활엽수는 물론 야생화와 아열대 식물까지 거대한 식물도감이 되어 눈앞에 펼쳐진다.","월요일, 1월 1일, 추석?설 당일",35.25257,129.04205,부산광역시 북구 산성로 299,0,051-362-0261,산림,,4.03,https://www.visitbusan.net/uploadImgs/files/cntnts/20191231192531286_ttiel,16,"['깨끗한', '화려한', '편안한', '햇살좋은', '아기자기', '수목원', '계곡', '식물원', '산책', '도시락', '가을소풍', '드라이브', '등산', '힐링', '나들이']"
12239,선암사,"몸도 마음도 맑아지게 만드는 천년고찰 선암사가 백양산 숲 한가운데 고즈넉이 앉았다. 신라시대 원효대사가 창건하였다고 하니 그 오랜 세월을 가늠하는 것은 어렵지 않다.
조용하고 한적한 경내에서는 저절로 목소리를 낮추게 된다. 세월이 묻어나는 범종각이 방문객을 맞이한다. 용머리를 가진 커다란 목어가 참된 나를 돌아보라 하는 듯하다. 그나저나 아담한 삼층석탑은 무슨 사연이 있기에 지붕모양 옥개석만 남았을까.
햇살 좋고 하늘 높은 날엔 혼자여도 충만해지는 선암사가 참 좋다.",연중무휴,35.176968,129.02771,부산광역시 부산진구 백양산로 138,0,051-803-7573,종교적인 장소,,4.4,https://www.visitbusan.net/uploadImgs/files/cntnts/20191231193124555_ttiel,31,"['고즈넉한', '화려한', '소박한', '옛모습', '깨끗한', '계곡', '홍매화', '편백나무숲', '산책', '공원', '템플스테이', '경치', '가을여행', '등산', '체험관']"
12240,운수사,"이름에서 알 수 있듯 구름과 물이 좋기로 소문난 운수사, 그래서 수행하기 좋은 도량으로 천년이나 이어져 왔나보다.
하늘을 덮은 고목에서 뿜어 나오는 싱그러움이 산책로를 가득 채운다. 국보로 지정된 소박한 대웅전이 다소곳하다. 대웅보전의 특이한 꽃살문은 또 어떤가. 시선이 절로 간다. 공양간 작은 툇마루에 앉으니 찾아드는 사람들의 편안을 위해 만든 그 마음이 소중하다. 누구나 종을 울릴 수 있는 범종각에 서면 저 멀리 낙동강이 발 아래로 흐른다.",연중무휴,35.18432,129.01346,부산광역시 사상구 모라로219번길 173,0,051-317-5671,종교적인 장소,,3,https://www.visitbusan.net/uploadImgs/files/cntnts/20191231193736138_ttiel,3,"['사찰', '평온한', '트레킹', '옛스러움', '평화로운']"
12241,스포원파크,"지난 2002년 부산 아시안게임 경기장으로 만들어졌던 스포원파크. 아시안게임 당시 농구 예선 경기와 테니스, 사이클 경기가 열렸던 이곳은 아시안게임이 끝난 후 부산 시민과 함께하는 ‘개방 공원형 경기장’으로 다시 태어났다.
실내스포츠를 즐길 수 있는 스포츠센터는 물론, 풋살장, 족구장, 축구장, 경륜장 등 레포츠 시설과 자연에 둘러싸인 힐링 공간, 그리고 교통안전교육시설 등을 갖춘 테마공원 스포원파크의 매력을 알아보자.","공원 연중무휴
스포츠센터 매주 2, 4주 월요일",35.291504,129.10487,부산광역시 금정구 체육공원로399번길 324,0,1577-0880,공원,,4.25,https://www.visitbusan.net/uploadImgs/files/cntnts/20191231201409836_ttiel,30,"['깨끗한', '자전거대여', '공원', '키즈랜드', '배드민턴', '수영장', '피크닉', '가족나들이', '힐링', '체험관', '나들이']"
12242,우암동 소막마을,"분명히 시간은 세월의 흐름을 재촉하고 있었을 텐데 이곳의 시간은 더디게만 흘렀나보다. 다닥다닥 붙은 낡고 좁은 집, 그 사이를 가로지르는 한 뼘 만 한 골목. 색다른 풍경이 레트로 감성을 자극하지만 그 내력을 알고 보면 감성에 젖을 수만은 없는 곳. 우암동 소막마을로 떠나본다.
이곳은 일제강점기 시절 일본이 한국소를 수탈하기 위한 근거지를 마련한 곳이다. 부산항의 동쪽 항 즉, 동항에서 가장 가까운 이곳에 소 막사와 검역소를 설치하고 대대적으로 한우를 일본으로 빼돌렸다. 광복 후에는 일본에서 돌아온 동포들이, 한국전쟁 중에는 수많은 피란민들이, 비어있던 우암동 소 막사에 거주하게 되면서 소막마을이 탄생하게 되었다. 인구에 비해 턱없이 부족했던 공간은 막사와 막사 사이 그 틈 속에도 판잣집들이 빼곡하게 들어차게 만들었다.",연중무휴,35.1256,129.07018,부산광역시 남구 우암번영로 40-1,0,,즐길거리,,0,https://www.visitbusan.net/uploadImgs/files/cntnts/20200101164518953_ttiel,0,"['역사', '문화제', '마을', '평화로운', '조용한']"
12243,우암동 소막마을거리,"오래전, 늦은 밤 부산항에 입항했던 외국의 선원들은 산 높은 곳까지 별처럼 반짝이는 화려한 야경에 감탄을 했다고 한다. 그리고 다음 날 그 아름다운 불빛들이 피란민들에 의해 만들어진 움막과 판잣집인 것에 한 번 더 놀랐다고 한다. 
그 집들은 세월이 흘러 지금 부산의 모습이 되었다. 부산하면 누구나 멋진 바다와 해변을 떠올리지만 일제 강점기 수탈을 위한 항구로, 피란민들의 임시거처로 근현대사의 아픔을 담고 있는 곳이 부산이기도 하다. 
화려함 뒤에 가려진 역사의 모습을 찾아가 본다면 부산에 대한 더 깊은 이해와 뜻깊은 여행이 되지 않을까.",연중무휴,35.126194,129.07597,부산광역시 남구 우암번영로 40-1,0,,즐길거리,,0,https://www.visitbusan.net/uploadImgs/files/cntnts/20200722140028489_ttiel,0,"['역사', '문화제', '마을', '평화로운', '조용한']"
12244,충렬사,"반듯하고 정갈한 분위기의 부산 충렬사, 뒤로는 망월산의 짙은 녹음이 충렬사를 감싸고 앞으로는 부산의 도심이 마주하고 있다. 본전까지 쭉 뻗어나간 대로를 따라 잘 정돈된 정원수와 예쁜 꽃들이 충렬사의 경건함을 전해준다. 조용히 묵념 한 후 뒤돌아서면 전통과 현대가 어우어진 멋진 풍광이 눈앞에 펼쳐진다.

** 코로나19의 여파로 충렬사는 이용제한이 있을 수 있으니 사전에 홈페이지 안내사항을 꼭 확인해 주세요.",연중무휴,35.20119,129.09607,부산광역시 동래구 충렬대로 345,0,051-523-4223,종교적인 장소,충렬사역 3번 출구에서122m,3.5,https://www.visitbusan.net/uploadImgs/files/cntnts/20200102125306322_ttiel,7,"['기념물', '산책', '매화', '나들이', '조용한']"
12245,부산커피박물관,"2018년, 전포카페거리 근처에 부산 최초 커피전문박물관이 문을 열었다.

심플한 외관을 뒤로 하고 계단을 오르면 2층 끝에 부산커피박물관이 있다. 관장님이 커피의 역사와 문화를 널리 알리고자 개인적으로 꾸준히 수집해 온 오래된 커피용품들을 무료로 개방하고 있다고 한다.

전 세계 사람들의 사랑을 듬뿍 받고 있는 커피, 그 커피를 음미하기 위한 다양한 커피 기계와 커피잔 또한 발전을 거듭할 수밖에 없었다. 커피의 긴 여정이 부산커피박물관에 있다.","토, 일",35.15433,129.06453,부산광역시 부산진구 동천로 70 2층 207호,0,010-9346-8000,박물관,전포역 7번 출구에서309m,4.05,https://www.visitbusan.net/uploadImgs/files/cntnts/20200102141456051_ttiel,10,"['커피', '복합문화공간', '사진', '전시', '박물관']"
12246,사상생활사박물관,"사상생활사박물관은 근대 부산경제의 중심지였던 사상지역과 그 생활사를 소개하고 주민 간 소통을 이어가기 위해 건립되었다.

상설전시관은 낙동강과 함께 세월을 지나온 사상의 옛 모습과 근대화 과정, 그로인한 어두운 이면, 그리고 공단지대의 환경오염을 극복해 가는 과정 등을 상세히 전시하고 있다.

문화마당터와 담소방은 특강이나 문화행사 뿐만 아니라 딱지치기, 고무신 날리기 등 추억을 공유할 수 있는 놀이를 즐길 수 있는 공간이다.",월요일,35.172,128.97871,부산광역시 사상구 낙동대로1258번길 36 ,0,051-310-5136,박물관,덕포역 1번 출구에서539m,4.12,https://www.visitbusan.net/uploadImgs/files/cntnts/20200102142920888_ttiel,4,"['재미있는', '옛모습', '공원', '재첩', '박물관', '아트홀', '갈대', '유물', '휴식']"
12247,사직야구장,"부산하면 야구, 야구하면 부산을 떠올릴 정도로 부산의 야구사랑은 유별나다. 세계 어느 스포츠팬보다도 유별난 부산 사람들의 야구 사랑으로 최고의 인기구단으로 통하는 롯데 자이언츠의 홈구장인 사직야구장은 특색 있는 응원문화가 여럿 있다. 

** 코로나19의 여파로 사직야구장은 이용제한이 있을 수 있으니 사전에 홈페이지 안내사항을 꼭 확인해 주세요.",홈페이지 참조,35.194107,129.06151,부산광역시 동래구 사직로 45,0,051-590-9000,즐길거리,사직역 1번 출구에서641m,4.17,https://www.visitbusan.net/uploadImgs/files/cntnts/20200110144727057_ttiel,46,"['스포츠', '야구', '즐거운', '재미있는', '경기장']"
12248,기장 도예 관광 힐링촌 테마숲,"어린 시절 우리에게 꿈과 환상을 심어 주었던 동화 속 세상. 훌쩍 어른이 되어 한아이의 엄마, 아빠가 된 여러분께 어릴 적 동심의 세계로 돌아갈 수 있는 멋진 곳을 소개 해보려고 해요~
아이와 함께 상상하며 읽었던 동화 속 그 마을로 떠나볼까요?",2022년 개장 예정,35.360134,129.23999,부산광역시 기장군 장안읍 기룡리 산120,0,051-728-0993,즐길거리,,4,https://www.visitbusan.net/uploadImgs/files/cntnts/20200706141824447_ttiel,1,['힐링']
12249,송도용궁구름다리,"100년의 추억이 담긴 송도. 그 시간 속에는 많은 사람들이 그리워하던 송도구름다리가 있습니다. 18년 만에 우리의 곁으로 다시 돌아온 송도용궁구름다리! 송도 바다를 조금 더 가까이 만날 수 있는 곳으로 함께 가보실까요?
한때는 최고의 휴양지로 명성을 날렸던 송도, 옛 송도는 신혼여행을 올 정도로 유명한 곳이었다고 하는데 모두 아시나요? 지금 송도는 제2의 전성기를 맞이했습니다! 구름다리가 복원, 개통 되면서 옛 송도해수욕장의 4대 명물의 조각이 모두 맞춰졌다고 해요. 바다 건너 작은 섬 ‘동섬’을 연결한 구름다리는 '행운의 열쇠' 모양으로 사랑을 이어주고 행운을 부르는 다리라고 합니다! 밤이 되면 조명이 켜져 황금빛으로 물든다고 하니 용궁구름다리를 보면서 마음 속 소원도 함께 빌어 보세요!","매월 첫째, 셋째 월요일과 구정 및 새해 전날 휴무",35.06194,129.02191,부산광역시 서구 암남동 703,0,,즐길거리,,4.07,https://www.visitbusan.net/uploadImgs/files/cntnts/20200717114921294_ttiel,14,"['체험', '경치', '깨끗한', '산책로', '사진']"
12250,부산치유의 숲,"청정자연을 그대로 품은 부산치유의 숲에서 힐링하고 가세요~!
아홉산 자락에 넓게 자리한 부산치유의 숲은 부산 최초로 조성된 치유의 숲이랍니다. 체계적인 산림치유 프로그램을 운영하고 있기도 하죠. 지금은 코로나19로 인해 프로그램 운영 관련 변동이 있을 수도 있으니 이 부분은 별도로 문의를 해보셔야 해요. 프로그램에 따로 참가하지 않더라도 부산치유의 숲은 산책을 하거나 트레킹을 즐기며 몸과 마음을 힐링하기에 참 좋은 곳이랍니다~",설날?추석 당일 휴무,35.26948,129.12955,부산광역시시 기장군 철마면 철마천로 101,0,051-976-2831,산림,,3.89,https://www.visitbusan.net/uploadImgs/files/cntnts/20200729150013892_ttiel,9,"['산책', '힐링', '가족', '트레킹', '평화로운']"
12251,아미동비석마을,"부산은 산지가 많고 평지가 부족했다. 일제 강점기 원도심의 살기 좋은 평지와 매축지는 일본인 구역으로 개발되었고, 부두의 노동자와 일자리를 찾아온 외지인들은 경사진 산을 따라 판잣집을 짓고 정착하게 되었다. 이후 한국전쟁으로 몰려든 피란민들은 산의 더 높은 곳까지 올라 정착했다. 부산의 서구, 중구, 동구, 부산진구에 걸쳐 길게 이어진 도로가 망양로. 부산의 산복도로다. 좁고 미로 같은 골목길, 끝도 보이지 않는 가파른 계단, 촘촘하고 빼곡한 빈틈없는 건물들. 구불구불 오르내리며 이어진 도로. 그 모양처럼 산복도로는 부산의 근현대사의 역사와 서민들의 희로애락이 담겨있다.",연중무휴,35.09903,129.0126,부산광역시 서구 아미로49,0,,즐길거리,토성역 8번 출구에서778m,4.33,https://www.visitbusan.net/uploadImgs/files/cntnts/20200818133843206_ttiel,3,"['화려한', '작은규모', '시장', '전망대', '박물관', '야경', '복숭아', '숨은', '경치', '힐링', '유물', '등산']"
12252,기장 달음산 자연휴양림,"위드 코로나 시대, 여행도 비대면?비접촉이 대세! 대자연의 품에서 일상의 소중함을 느끼며 몸과 마음을 다잡는 여행, 아무 생각 없이 쉼을 추구하는 여행을 떠나요. 어디로? 기장 달음산 자연휴양림으로!
달음산 자연휴양림으로 가는 길은 산길 따라 꼬불꼬불, 포장 도로와 비포장 도로를 모두 통과해야 하는 스릴 있는 여정입니다. 하지만 달음산 정상 가까이 천혜의 자연환경에 둘러싸인 자연휴양림을 만나는 순간 공기부터 남다른 자연의 향기에 반하고 말 거예요. 

** 코로나19의 여파로 기장 달음산 자연휴양림은 이용제한이 있을 수 있으니 사전에 홈페이지 안내사항을 꼭 확인해 주세요.",화요일 휴무,35.30242,129.18535,부산광역시 기장군 일광면 화용길 299-106,0,051-722-3023,산림,,4.2,https://www.visitbusan.net/uploadImgs/files/cntnts/20201201103753100_ttiel,30,"['조용한', '산책로', '경치', '깨끗한', '힐링']"
12253,부산도서관,"존재 자체만으로도 가보고 싶은 이유가 되는 부산도서관이 지난 11월 문을 열었습니다. 개관을 오랫동안 기다려온 시민들의 일상에도 행복한 변화가 찾아왔습니다. 슬기로운 부산도서관 생활을 위한 우리 모두의 열린 서재를 본격 탐방해 볼까요? 
깔끔한 외관이 눈길을 끄는 부산도서관, 반듯한 4층 건물의 전면이 유리창으로 이루어져 있습니다.  창문 너머로 한 가득 쏟아지는 햇살을 품은 1층 중앙홀은 마치 고급 북카페를 연상시킵니다. 웅장한 엑스테리어에 감탄 한 번, 세련되고 예쁜 인테리어에 감탄 두 번, 눈이 저절로 행복해지는 공간입니다. 기쁜 마음을 안고 층별로 꼼꼼하게 둘러보자고요.

책과 함께 하루 종일 머무르고 싶은 이곳, 우리 모두의 열린 서재 부산도서관입니다^^
","월요일, 법정공휴일, 임시휴관일",35.172737,128.98526,부산광역시 사상구 사상로310번길 33,0,051-310-5400,도서관,덕포역 2번 출구에서210m,4.18,https://www.visitbusan.net/uploadImgs/files/cntnts/20201216170753435_ttiel,98,"['도서관', '분위기좋은', '조용한', '서재', '가족']"
12254,해운대 수목원,"방대한 규모의 해운대수목원을 둘러보려면 일단 입구에 위치한 안내소에서 수목원 안내 책자를 받아 가자. 곳곳에 안내도가 세워져 있긴 하지만 어디에 무엇이 있는지 한눈에 볼 수 있어 매우 유용하다. 
바람에 실려 오는 허브의 미향이 피톤치드와 잘 어울린다. 잠시 멈춰 청량감 가득한 자연 테라피를 마음껏 즐겨보자. 이름을 알 수 없는 각양각색의 허브와 야생화는 일상에 지친 마음에 위로를 건넨다. 바람에 스치는 나뭇잎 소리, 새들의 지저귐, 가까이 들리는 풀벌레 소리가 심신의 안정을 돕는다. 어쩌면 이리도 평화로울까...
 
여기를 둘러봐도 저기를 둘러봐도 사방이 초록빛으로 가득하다. 드넓은 초록 물결 넘실거리는 해운대수목원을 걷다가 문득 생각한다. 단풍의 계절이 오면 울긋불긋 색다른 너의 모습을 보여주겠지? 단풍 명소 해운대수목원을 기약하며 지금의 초록 힐링을 눈에 담고 또 담는다.

","월요일 (단, 월요일이 공휴일인 경우 그 다음 평일), 1월 1일, 설날, 추석",35.22992,129.1327,부산광역시 해운대구 석대동 26,0,051-888-7131,산림,,4.09,https://www.visitbusan.net/uploadImgs/files/cntnts/20210929134725627_ttiel,11,"['식물원', '가족', '나들이', '평화로운', '산책']"
12255,캐비네 드 쁘아송,"물과 불, 바람이 나를 따라 움직인다. 나의 손길 한 번에 꽃잎이 피어난다. 마치 요지경 속에 들어온 듯 화려한 세상이 펼쳐진다. 어릴 적 상상만 해오던 꿈같은 이야기가 아니다. 미디어 테크놀로지 아트는 빛과 소리만으로 상상 속 장면들을 현실로 만들어 낸다. 푸른 바다와 뛰어난 경관을 자랑하는 기장, 그곳에 더 아름다운 초현실 세계가 열렸다. 영원히 지지 않는 자연을 만들어 낸 ‘캐비네 드 쁘아송’으로 지금 떠나보자. ",매월 마지막 주 목요일,35.20021,129.22897,"캐비네 드 쁘아송 (아난티코브 미디어아트 갤러리)
부산광역시 기장군 기장읍 기장해안로 268-31",0,051-604-7000,즐길거리,,4.14,https://www.visitbusan.net/uploadImgs/files/cntnts/20211112113445840_ttiel,18,"['경치', '깨끗한', '친절한', '사진', '맛있는']"
