,name,info,opentime,lat,lng,address,category,phone,label,station,average_score,thumbnail
11024,수짱가,0,"화,수,목,금,토오전 11시 30분 - 오후 9시|일요일오전 11시 30분 - 오후 8시|쉬는시간 매주 화,수,목,금,토오후 3시 - 오후 5시|휴무일매주 월요일",35.1135834,129.0165622,부산광역시 서구 동대신동3가 350-8,"['국수', ' 만두']",051-245-1407,음식점,0,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20210420031044_photo1_0ae5c6b2bcbe.jpg
11025,베리힐,0,0,35.2124385,129.0331047,부산광역시 북구 만덕동 254-16,"['카페', ' 디저트']",070-0000-0008,음식점,0,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/50982/58552/50982_58552_86_0_1775_201862142544317.jpg
11026,올굿,0,매일오후 6시 - 오전 2시,35.1571062,129.0598087,부산광역시 부산진구 부전동 156-48,"['와인바', ' 하이볼']",0,음식점,0,0,0
11027,낭만연어,0,"월-금,토오후 5시 - 오후 11시 30분|휴무일매주 일요일",35.0804396,128.9032874,부산광역시 강서구 명지동 3237-11,"['해물', ' 생연어']",051-203-2034,음식점,0,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/51176/51404/51176_51404_89_0_8506_2018423125416687.jpg
11028,길다란,0,휴무일매주 일요일,35.2029574,129.0789425,부산광역시 동래구 명륜동 533-138,"['카페', ' 스모어']",051-911-7811,음식점,0,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/53889/50759/53889_50759_80_0_6374_20162684848647.jpg
11029,불막열삼 구서점,0,"월-금,토오전 4시 30분 - 오후 11시 30분|휴무일매주 일요일",35.2440456,129.0873095,부산광역시 금정구 구서동 461-15,"['막창', ' 생막창']",051-516-0319,음식점,0,0,0
11030,어벤더치 부경대점,0,매일오전 9시 - 오후 10시,35.135655,129.102839,부산광역시 남구 대연동 50-32,"['카페', ' 커피']",070-8866-7197,음식점,0,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/52331/52195/52331_52195_80_0_3924_2016112215235248.jpg
11031,통통김밥,0,월-금오전 8시 - 오후 10시|일요일오전 7시 - 정오 12시,35.1339337,129.0921494,부산광역시 남구 대연동 1738-5,"['덮밥', ' 돈까스마요']",051-622-2234,음식점,0,0,0
11032,하이오커피 부산법원점,0,월-금오전 7시 30분 - 오후 10시|토요일오전 8시 - 오후 7시|일요일오전 9시 - 오후 5시,35.1878162,129.0631734,부산광역시 연제구 거제동 1519 상가동 101호,"['커피', ' 소금커피']",051-505-8646,음식점,0,0,0
11034,컵넛,0,매일정오 12시 - 오후 9시,35.1675885,129.1721275,부산광역시 해운대구 중동 292-5,"['카페', ' 디저트']",0,음식점,0,0,0
11035,대만만두중식,0,매일오후 5시 - 오전 4시,35.1689156,129.1189074,부산광역시 수영구 수영동 506-10,"['만두', ' 대만']",051-756-5245,음식점,0,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/56873/58733/56873_58733_73_0_6376_2016112095145236.jpg
11036,블루샥 장산점,0,"월-금,토오전 7시 30분 - 오후 10시|일요일오전 8시 - 오후 9시",35.1691183,129.1766665,부산광역시 해운대구 좌동 1479-1,"['커피', ' 라떼']",051-704-5067,음식점,0,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20210419122938_photo1_3a0aa2d2846e.jpg
11037,카페051 신평역점,0,"월,수,목,금,토오전 8시 - 오후 10시 30분|화,일오전 9시 - 오후 10시",35.0975482,128.9597366,부산광역시 사하구 신평동 607-10,"['카페', ' 커피']",051-292-1051,음식점,0,0,0
11038,만원포차,0,0,35.0827744,128.8779754,부산광역시 강서구 신호동 238-3,"['포차', ' 술집']",0,음식점,0,0,0
11041,신흥반점,0,"월-금,토오전 11시 30분 - 오후 9시|휴무일매주 일요일",35.0772989,129.0703634,부산광역시 영도구 동삼동 328,"['짬뽕', ' 깐풍기']",051-403-6879,음식점,0,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20201219015720_photo1_b3250d0fb741.jpg
11042,소한영40CM돈가스&굿프렌드,0,매일오전 10시 - 오후 9시,35.231759,129.156076,부산광역시 해운대구 반송동 40-1160,"['경양식', ' 돈가스']",051-545-5458,음식점,0,0,0
11043,컴포즈커피 하단오거리점,0,월-금오전 8시 - 오후 10시|토요일오전 9시 - 오후 10시|일요일오전 9시 - 오후 9시,35.1065674,128.9694007,부산광역시 사하구 당리동 301-18,"['커피', ' 카페']",051-932-9232,음식점,0,0,0
11044,떡볶이랑 순대랑,0,매일오전 11시 30분 - 오후 11시 30분,35.0881836,129.005559,부산광역시 사하구 감천동 471,"['순대', ' 떡볶이']",0,음식점,0,0,0
11045,포포즈,0,"월-금,토오전 11시 - 오후 8시|휴무일매주 일요일",35.243783,129.0862402,부산광역시 금정구 구서동 472-5,"['커피', ' 카페']",0,음식점,0,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/51172/58617/51172_58617_89_0_9180_2018118171821529.jpg
11048,영도상회,0,매일오전 10시 - 오후 9시,35.0967808,129.0289148,부산광역시 중구 남포동5가 92 신동아회센터 65호,"['활어회', ' 회센터']",051-246-4483,음식점,0,0,0
11049,원마일커피,0,"월,수,목,금오전 8시 30분 - 오후 8시|화요일정오 12시 - 오후 8시                                            (삼일절)|토/일오전 9시 30분 - 오후 8시",35.1690686,128.9893534,부산광역시 사상구 덕포동 90-10,"['카페', ' 디저트']",0,음식점,0,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20220101012449_photo1_3ec146396be9.jpg
11050,카페16온스 사직역점,0,0,35.1990248,129.0557195,부산광역시 동래구 사직동 1055,"['커피', ' 카페']",051-505-9051,음식점,0,0,0
11051,충무할매김밥,0,매일오전 9시 - 오후 8시,35.1567537,129.0575519,부산광역시 부산진구 부전동 502-5,"['충무김밥', ' 김치수제비']",051-807-0778,음식점,0,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/53944/53598/53944_53598_83_0_7051_2016112917418315.jpg
11052,1237분식,0,"월-금,토오전 10시 30분 - 오후 8시 30분|휴무일매주 일요일",35.1742332,129.0937969,부산광역시 연제구 연산동 2133-41,"['떡볶이', ' 튀김']",0,음식점,0,0,0
11053,가원,0,0,35.2836825,129.0963782,부산광역시 금정구 노포동 133,"['오뎅', ' 분식']",051-508-8878,음식점,0,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20220224094938_photo1_1f04e88b3e6b.jpg
11054,베트남쌀국수 라이옥 동래점,0,"화,수,목,금,토/일오전 10시 30분 - 오후 9시|휴무일매주 월요일",35.2029157,129.0821914,부산광역시 동래구 명륜동 450-30,"['베트남음식', ' 베트남쌀국수']",051-555-4920,음식점,0,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20220220040318612_photo_wP3KozDlpWwg.jpg
11055,통영수산횟집,0,"월,화,목,금,토/일오전 10시 30분 - 오후 10시 30분|휴무일매주 수요일",35.198658,129.0589019,부산광역시 동래구 사직동 27-35,"['횟집', ' 전어']",051-504-3698,음식점,0,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/59658/51943/59658_51943_80_0_2288_20181157837120.jpg
11056,닭발무라,0,"월-금,토오후 6시 - 오전 2시",35.1737801,129.0954628,부산광역시 연제구 연산동 2121-7,"['닭발', ' 무뼈닭발']",0,음식점,0,0,0
11057,라마마 사직점,0,매일오전 11시 - 오후 11시,35.1990972,129.0626841,부산광역시 동래구 사직동 72-11,"['중식당', ' 마라샹궈']",051-988-8686,음식점,0,0,0
11058,황고집돼지국밥,0,매일오전 9시 - 오후 9시,35.2475874,129.0119218,부산광역시 북구 금곡동 1880-9,"['순대국밥', ' 돼지국밥']",051-361-8685,음식점,0,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/55886/52190/55886_52190_80_0_6817_20182254102629.jpg
11059,우시야,0,매일오후 3시 30분 - 오전 1시,35.1647362,129.1574416,부산광역시 해운대구 우동 512-3,"['고기집', ' 우설']",0,음식점,0,0,0
11060,한양삼계탕,0,0,35.0996704,129.0183846,부산광역시 서구 아미동2가 67-4,['삼계탕'],051-241-5184,음식점,0,0,0
11061,국가대표109 수안점,0,매일정오 12시 - 오후 10시,35.2032792,129.0844871,부산광역시 동래구 수안동 469-5,"['고기무한리필', ' 고기집']",051-552-1090,음식점,0,0,0
11062,더벤티 신평배고개점,0,매일오전 8시 - 오후 9시 30분,35.0929655,128.9736452,부산광역시 사하구 신평동 161-175,['카페'],051-206-6253,음식점,0,0,0
11063,황태고을,0,0,35.1934691,128.9841676,부산광역시 사상구 삼락동 71-2,"['해물', ' 황태구이']",051-301-5687,음식점,0,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/54674/50053/54674_50053_86_5_4001_2013122064345490.jpg
11066,샤브진 롯데백화점광복점,0,0,35.096715,129.0367482,부산광역시 중구 중앙동7가 20-1,"['카레', ' 샤브샤브']",0,음식점,0,0,0
11067,후스테이블,0,월-금오전 10시 30분 - 오후 8시|휴무일매주 토/일,35.1814991,129.07468,부산광역시 연제구 연산동 1371-7,"['김밥', ' 샐러드김밥']",051-868-2469,음식점,0,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20200627114708_photo1_wP3KozDlpWwg.jpg
11068,아정횟집,0,0,35.202161,129.0862501,부산광역시 동래구 수안동 430-2,['생선회'],051-554-1932,음식점,0,0,0
11069,썬더치킨 초량2호점,0,0,35.1170713,129.039573,부산광역시 동구 초량동 392-3,"['치맥', ' 치킨']",051-934-9292,음식점,0,0,0
11070,홀릭,0,매일오전 11시 30분 - 오후 11시,35.1921732,129.1000897,부산광역시 동래구 안락동 633-98,"['카페', ' 타르트']",051-532-7403,음식점,0,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20191003072826_photo1_2b4094ccbba3.jpg
11071,온든해,0,"월,수,목,금,토/일오전 10시 30분 - 오후 8시|휴무일매주 화요일",35.1305869,128.9417577,부산광역시 강서구 대저2동 6149,"['카페', ' 쌀디저트']",051-971-3111,음식점,0,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20211129173236_photo0_b121UnXYvP3P.jpg
11072,마루돼지국밥,0,매일오전 8시 - 오후 10시,35.2190643,129.1109025,부산광역시 금정구 금사동 67-15,"['돼지국밥', ' 모듬수육']",051-532-9898,음식점,0,0,0
11073,용구중국관,0,매일오전 10시 30분 - 오후 9시                                            (비정기 휴무),35.202459,128.9965812,부산광역시 북구 구포동 1045-3,"['간짜장', ' 중국집']",051-338-0503,음식점,0,0,0
11074,호우양꼬치플러스,0,매일오후 2시 - 오전 2시,35.2101059,129.008177,부산광역시 북구 덕천동 402-7,"['술집', ' 양꼬치']",051-342-0841,음식점,0,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/52162/58654/52162_58654_86_0_8594_201882645410769.jpg
11075,김밥천국,0,"월-금,토오전 7시 - 오후 8시 30분",35.2403742,129.0914245,부산광역시 금정구 부곡동 63-11 SK상가,['김밥'],051-582-4555,음식점,0,0,0
11077,바다냉면,0,0,35.102,129.0348342,부산광역시 중구 중앙동2가 49-19,"['냉면', ' 한식']",051-246-6303,음식점,0,0,0
11078,코스모스분식,0,매일오전 10시 - 자정 12시                                            (마지막 주문 pm11시 40분),35.0802291,129.0111514,부산광역시 사하구 감천동 315-2,"['분식', ' 냉마차']",0,음식점,0,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20201203091706_photo1_b1f377e172bd.jpg
11079,꽃도새기,0,매일오전 11시 30분 - 자정 12시,35.1814089,129.1238555,부산광역시 해운대구 재송동 436,"['삼겹살', ' 암돼지']",051-784-2223,음식점,0,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/55690/50792/55690_50792_89_0_6944_201831101931485.jpg
11080,고향식품,0,0,35.2074368,129.0035248,부산광역시 북구 구포동 592-9,['한식'],051-343-2256,음식점,0,0,0
11081,평양집,0,"월-금,토오전 11시 - 오후 8시|휴무일매주 일요일",35.2121279,129.0058813,부산광역시 북구 덕천동 333-25,"['만두', ' 만두백반']",051-331-5455,음식점,0,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20220107021954_photo1_3ec146396be9.jpg
11082,아리산,0,0,35.2572434,129.0870121,부산광역시 금정구 구서동 655-12,"['짜장면', ' 중식당']",051-513-4440,음식점,0,0,0
11083,동경야시장,0,월-금오후 5시 - 오전 2시|토/일오후 5시 - 오전 3시,35.142039,128.9887453,부산광역시 사상구 학장동 528,"['술집', ' 닭껍질가라아게']",0,음식점,0,0,0
11085,이태리부대찌개 부산중앙점,0,월-금오전 11시 - 오후 9시|쉬는시간 매주 월-금오후 2시 30분 - 오후 5시|휴무일매주 토/일,35.1068296,129.0371603,부산광역시 중구 중앙동4가 84-29,"['부대찌개', ' 이태리']",051-464-8890,음식점,0,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/57818/57931/57818_57931_89_0_7879_201881665519477.jpg
11086,손규미왕김밥,0,매일오전 9시 - 오후 9시 30분,35.1599084,129.0545634,부산광역시 부산진구 부전동 417-1,"['김밥집', ' 김밥']",051-817-7877,음식점,0,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20190324082737_photo1_572163cd27a6.jpg
11087,신전떡볶이 동의대점,0,매일오전 10시 30분 - 오후 10시 30분,35.1481299,129.0346068,부산광역시 부산진구 가야동 464-75,['분식'],051-897-0077,음식점,0,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/50906/59551/50906_59551_80_0_3071_2017128132318315.jpg
11088,VSANT,0,매일오전 11시 - 자정 12시,35.1226342,128.9624806,부산광역시 사상구 엄궁동 651-42,"['루프탑', ' 카페']",051-326-8080,음식점,0,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20210201012238180_photo_dba0cd1058af.jpg
11089,스타벅스 부산대연못골점,0,매일오전 8시 - 오후 9시,35.1361638,129.0920442,부산광역시 남구 대연동 290-6,"['커피', ' 카페']",15223232,음식점,0,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20220101052148_photo1_7cab7029cffe.jpg
11090,한우마을,0,매일오전 11시 - 오후 11시,35.2093688,129.0066336,부산광역시 북구 덕천동 403-38,"['한우', ' 소고기전골']",051-337-1089,음식점,0,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20201014123913209_photo_1a49e4181e47.jpg
11091,순옥식당,0,"월,화,목,금,토/일오후 4시 30분 - 오전 1시|휴무일매주 수요일",35.1339337,129.0921494,부산광역시 남구 대연동 1738-5 2층,"['찌개', ' 한우대창']",070-7576-4885,음식점,0,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20220106143513_photo1_32bfb40ca431.jpg
11092,오센,0,"월-금,토오후 5시 - 오전 2시|휴무일매주 일요일",35.2103597,129.0098473,부산광역시 북구 덕천동 413-32,"['일식당', ' 연어사시미']",051-997-7487,음식점,0,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/52056/51996/52056_51996_80_0_5051_2016226121719793.jpg
11093,간사이참치,0,매일오후 4시 30분 - 오후 11시,35.2355049,129.0113256,부산광역시 북구 화명동 2272-1,"['참치회', ' 참치']",051-333-5092,음식점,0,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/51694/50514/51694_50514_89_0_2367_2017222224453653.jpg
11094,명품 엄나무 삼계탕,0,매일오전 11시 - 오후 9시 30분,35.1355,129.0864645,부산광역시 남구 대연동 1762-4,"['삼계탕', ' 엄나무삼계탕']",051-635-3352,음식점,0,0,0
11095,무쇠김치삼겹 동래점,0,매일오후 3시 - 오후 9시,35.2047859,129.0822162,부산광역시 동래구 명륜동 505-6,"['한식', ' 솥뚜껑삼겹살']",070-7691-0101,음식점,0,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20211211090040490_photo_60d831ce2f5c.jpg
11096,짱구면가,0,0,35.1025165,128.9752483,부산광역시 사하구 당리동 325-13,"['국수', ' 분식']",0,음식점,0,0,0
11097,국민연어,0,0,35.1847124,129.0739856,부산광역시 연제구 거제동 41-3,['한식'],070-7700-7778,음식점,0,0,0
11098,서울깍두기,0,0,35.1405019,129.0639093,부산광역시 동구 범일동 830-200 범일한양아파트,"['곰탕', ' 설렁탕']",051-646-2027,음식점,0,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20190722094455_photo1_7cab7029cffe.jpg
11099,수영로611,0,매일오전 11시 - 자정 12시,35.1606633,129.111684,부산광역시 수영구 광안동 645-4,"['오뎅바', ' 판모밀']",0,음식점,0,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/55293/53704/55293_53704_89_0_5939_201561214243046.jpg
11100,도야지면옥,0,월-금오전 11시 - 오후 9시|휴무일매주 일요일,35.1382873,129.1040936,부산광역시 남구 대연동 34-12,"['고기국수', ' 얼큰고기국수']",051-714-6242,음식점,0,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20211022021738_photo5_6b8cf70e0d4c.jpg
11101,동래얼쑤김밥,0,"월-금,토오전 8시 30분 - 오후 8시 30분|휴무일매주 일요일",35.2037128,129.0840799,부산광역시 동래구 수안동 520,"['김밥', ' 제육김밥']",051-557-8080,음식점,0,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/59457/56922/59457_56922_80_0_2033_201712192821526.jpg
11102,신주양꼬치,0,매일오후 4시 - 오전 4시,35.1366819,129.1006363,부산광역시 남구 대연동 56-8,"['양꼬치', ' 생양꼬치']",051-623-0188,음식점,0,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20200525024024_photo1_baef19e8b240.jpg
11103,텐퍼센트커피 하단역점,0,"월-금,토오전 8시 - 오후 10시|일요일오전 9시 - 오후 9시",35.1059023,128.9667932,부산광역시 사하구 하단동 589-13,"['커피', ' 카페']",051-205-1729,음식점,0,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20220315041112366_photo_fc0fa8cea536.jpg
11105,하오칭짬뽕201,0,매일오전 11시 - 오후 8시 30분|쉬는시간 매일오후 3시 - 오후 5시,35.1019153,129.020367,부산광역시 서구 토성동3가 3-1,"['차돌박이짬뽕', ' 짜장면']",051-466-2029,음식점,0,0,0
11106,다모아횟집,0,매일오전 10시 - 오후 11시,35.1724019,129.0702549,부산광역시 부산진구 양정동 369-17,"['횟집', ' 회덮밥']",051-868-7662,음식점,0,0,0
11107,본죽 가야점,0,매일오전 9시 30분 - 오후 9시,35.1557217,129.0388901,부산광역시 부산진구 가야동 50-1,"['죽집', ' 삼계죽']",051-894-9994,음식점,0,0,0
11108,스콜,0,"월-금,토오전 11시 - 자정 12시|일요일오전 11시 - 오후 10시",35.1599774,129.0560647,부산광역시 부산진구 부전동 400-10,"['수제맥주', ' 펍']",051-715-7115,음식점,0,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20200606070509_photo1_36c32c56eef7.jpg
11109,섬진강재첩국,0,월-금오전 9시 - 오후 10시,35.1301034,129.047463,부산광역시 동구 수정동 247-28,"['재첩국', ' 재첩파전']",051-441-3000,음식점,0,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/59941/58207/59941_58207__18750984.jpg
11110,화화 돼지왕갈비 부산문현점,0,매일오전 11시 - 오후 10시 30분|쉬는시간 매일오후 3시 - 오후 5시,35.138564,129.0712657,부산광역시 남구 문현동 205-55,"['왕갈비', ' 돼지왕갈비']",051-642-7469,음식점,0,0,0
11112,영배다방,0,"월,화,수,금,토/일정오 12시 30분 - 오후 10시|휴무일매주 목요일",35.0556365,128.9674986,부산광역시 사하구 다대동 1095-2,"['카페', ' 다방']",0,음식점,0,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20200415040154_photo1_e664af45f59e.jpg
11114,맥주를구한피자 주례점,0,매일오후 5시 - 오전 1시,35.1543067,128.9973579,부산광역시 사상구 주례동 965-11,['피자'],070-8285-1625,음식점,0,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20180508071333028_photo0_ac36cc45d7f8.jpg
11115,심봉사도로케 부산서동시장점,0,매일오전 10시 - 오후 9시,35.2157536,129.1036094,부산광역시 금정구 서동 194-27,"['베이커리', ' 고로케']",051-714-1019,음식점,0,0,0
11116,두양 가마솥 돼지국밥,0,0,35.1932544,128.9858494,부산광역시 사상구 삼락동 70-21,"['돼지국밥', ' 가마솥']",051-304-7542,음식점,0,0,0
11117,만복밀면,0,"월-금,토오전 10시 - 오후 7시                                            (절기)|월-금,토오전 10시 - 오후 5시|휴무일매주 일요일                                            (9월-다음해 3월까지)",35.1567021,128.9799555,부산광역시 사상구 감전동 129-38,"['냉면', ' 밀면']",051-322-5179,음식점,0,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/52682/51706/52682_51706_77_0_9046_201611161181863.jpg
11118,만복국수집 부산진역점,0,매일오후 4시 - 오전 2시                                            (연중무휴),35.129585,129.0483045,부산광역시 동구 수정동 210-21,"['멸치국수', ' 보쌈']",051-466-5427,음식점,0,0,0
11119,문화관,0,매일24시간 영업,35.1610154,129.1607311,부산광역시 해운대구 우동 1340,"['중국집', ' 간짜장']",051-746-0105,음식점,0,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20200105135303_photo1_a575fa6ad743.jpg
11121,정항우케익 금사점,0,매일오전 7시 - 오후 10시,35.2163091,129.1153803,부산광역시 금정구 금사동 110-6,"['케이크전문', ' 크로플']",1670-7938,음식점,0,0,0
11122,정있는집,0,0,35.0982707,129.0213548,부산광역시 서구 토성동5가 6-3,"['된장찌개', ' 갈치구이']",0,음식점,0,0,0
11123,크래프트한스 서면점,0,"월-목,일오후 5시 - 오전 2시|금,토오후 4시 - 오전 3시",35.157288,129.0609745,부산광역시 부산진구 부전동 153-4,"['수제맥주', ' 치맥']",070-4388-2004,음식점,0,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20211216082803_photo1_9e1675a489d9.jpg
11124,서면개금밀면,0,매일오전 9시 - 오후 10시,35.1552602,129.0585654,부산광역시 부산진구 부전동 254-3,"['한식', ' 비빔밀면']",051-802-0456,음식점,0,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20200613033218378_photo_dea771de1115.jpg
11125,남도죽 팥 칼국수,0,"화,수,목,금,토/일오전 10시 30분 - 오후 8시 30분|휴무일매주 월요일",35.1525815,129.0256285,부산광역시 부산진구 개금동 184-39,"['칼국수', ' 들깨칼국수']",051-891-1588,음식점,0,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/58808/52426/58808_52426_85_0_5503_20162616328340.jpg
11126,황금어장,0,매일정오 12시 - 자정 12시,35.1539709,129.1245349,부산광역시 수영구 민락동 181-154,"['장어구이', ' 장어']",051-751-9285,음식점,0,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20200219112458_photo1_d511dfbfde4e.jpg
11127,김해뒷고기,0,"월-금,토오후 2시 - 오후 11시|휴무일매주 일요일",35.0915054,128.9777679,부산광역시 사하구 신평동 33-137,"['고기집', ' 뒷고기']",051-205-4831,음식점,0,0,0
11128,온오프,0,매일오전 11시 - 오후 9시,35.1519647,129.0257711,부산광역시 부산진구 개금동 169-4,"['카페', ' 테린느']",0,음식점,0,0,0
11129,호호사직닭발,0,"월-금,토오후 4시 - 오전 1시|일요일오후 4시 - 자정 12시",35.2683664,129.0907029,부산광역시 금정구 남산동 97-12,"['닭발', ' 조개탕']",051-513-5516,음식점,0,0,0
11130,도미노피자,0,매일오전 11시 30분 - 오후 9시 30분,35.1627882,129.1144845,부산광역시 수영구 광안동 116-1,"['피자', ' 도미']",051-754-3085,음식점,0,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20220220062030_photo1_41b1778b5b78.jpg
11131,카페 유니,0,매일오전 11시 - 오후 9시 30분,35.2092125,129.0810109,부산광역시 동래구 명륜동 680-4,"['커피', ' 카페']",0,음식점,0,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20210812122548_photo1_3dcdb64cfd98.jpg
11132,산골수육,0,"월-금,토오전 11시 - 오후 11시|휴무일매주 일요일",35.2054137,129.0827649,부산광역시 동래구 명륜동 494,"['돼지국밥', ' 수육']",051-552-0332,음식점,0,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/56126/52086/56126_52086_86_5_8008_2016521221952181.jpg
11133,썬업 다이브,0,"월,수,목,금,토/일정오 12시 - 오후 7시|휴무일매주 화요일",35.0556365,128.9674986,부산광역시 사하구 다대동 1584-1,"['카페', ' 치아바타']",1600-7063,음식점,0,0,0
11134,바보주막,0,"월-금,토오후 4시 - 오전 1시|휴무일매주 일요일",35.159509,129.0570574,부산광역시 부산진구 부전동 397-6,"['막걸리', ' 봉하막걸리']",051-805-3800,음식점,0,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20201109090939_photo1_ad2fa7ea3c7c.jpg
11135,투썸플레이스,0,매일오전 9시 - 오후 11시,35.1534706,129.025599,부산광역시 부산진구 개금동 186-8,"['카페', ' 생크림케이크']",051-891-6765,음식점,0,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/56513/56278/56513_56278_80_0_7451_2018419162449567.jpg
11136,산드라니,0,"화,수,목,금,토/일오전 11시 30분 - 오후 10시",35.076399,129.0164832,부산광역시 서구 암남동 354-2 기산비치타운 상가 2F,"['파스타', ' 양식']",051-247-8808,음식점,0,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20211102110554_photo3_ec2755d07c64.jpg
11137,모해나키친,0,"월,수,목,금오전 11시 - 오후 9시 30분|화,토오전 11시 - 오후 9시                                            (삼일절)|쉬는시간 매주 월,수,목,금오후 3시 - 오후 5시|휴무일매주 일요일",35.1923369,129.1000304,부산광역시 동래구 안락동 633-92,"['콥샐러드', ' 치킨크림파스타']",0,음식점,0,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20220103051723_photo1_416d06cabbeb.jpg
11138,쭈꾸미본색 대연점,0,매일오전 11시 - 오후 10시,35.135635,129.0926045,부산광역시 남구 대연동 1741-9,['쭈꾸미'],051-715-5059,음식점,0,0,0
11139,족과의동침 화명점,0,0,35.2235894,129.0076726,부산광역시 북구 화명동 2316-10,"['족발', ' 보쌈']",051-365-0155,음식점,0,0,0
11141,수산명가 광안리수변공원점,0,월-금오후 4시 30분 - 자정 12시|토/일오후 4시 - 오전 1시,35.1573418,129.1275722,부산광역시 수영구 민락동 135,"['해물', ' 독도새우']",0,음식점,0,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20211224011134_photo1_1c17269b18e1.jpg
11142,만복국수집 수영점,0,매일오후 5시 - 오전 7시,35.1679473,129.1178623,부산광역시 수영구 광안동 44-18,"['복국', ' 국수']",051-753-3952,음식점,0,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/52726/51745/52726_51745_85_0_7213_20151219173416938.jpg
11143,가야밀면,0,매일오전 9시 - 오후 9시,35.1567197,129.0582386,부산광역시 부산진구 부전동 257-44,"['밀면', ' 물밀면']",051-804-4599,음식점,0,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20211212221618_menu1_6bdbf64a3ed3.jpg
11144,엄마돼지국밥,0,매일오전 10시 30분 - 오후 9시 30분,35.1796028,129.0721245,부산광역시 연제구 연산동 1514-28,"['수육', ' 돼지국밥']",051-365-9898,음식점,0,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/56414/55043/56414_55043_86_5_676_201572861618331.jpg
11145,루트커피,0,월-금오전 7시 - 오전 11시|토/일오전 8시 - 오전 11시,35.0998441,129.035442,부산광역시 중구 동광동1가 6-7 루트커피,"['커피', ' 테이크아웃커피']",070-7363-4884,음식점,0,0,0
